ensg	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Log10[padj]	Gene stable ID	Gene name
ENSG00000138376	35.91162483	-1.599121129	0.276623439	-5.780859117	7.43E-09	6.31E-08	7.1999706408	ENSG00000138376	BARD1
ENSG00000266420	4.543862778	-1.600447352	0.731720684	-2.187238092	0.028725147	0.062227262	1.2060193076	ENSG00000266420	RN7SL118P
ENSG00000255737	62.32993608	-1.60144917	0.363931023	-4.400419497	1.08E-05	5.7E-05	4.2441251443	ENSG00000255737	AGAP2-AS1
ENSG00000105063	465.2751814	-1.60168531	0.265726975	-6.027560099	1.66E-09	1.54E-08	7.8124792792	ENSG00000105063	PPP6R1
ENSG00000175334	290.9243931	-1.602016269	0.229972913	-6.966108532	3.26E-12	4.19E-11	10.377785977	ENSG00000175334	BANF1
ENSG00000276368	338.9461941	-1.602016328	0.387142397	-4.138054478	3.50E-05	0.000168911	3.7723420669	ENSG00000276368	H2AC14
ENSG00000287474	3.081114782	-1.60261285	0.787543929	-2.034950422	0.041855862	0.084269042	1.0743319433	ENSG00000287474	
ENSG00000174353	13.64871092	-1.603335345	0.486272257	-3.297196833	0.00097655	0.003431901	2.4644652487	ENSG00000174353	STAG3L3
ENSG00000142655	87.01237129	-1.60348971	0.262248463	-6.114391255	9.69E-10	9.27E-09	8.0329202659	ENSG00000142655	PEX14
ENSG00000215018	46.76480985	-1.603588942	0.391702934	-4.093890558	4.24E-05	0.000201595	3.6955202436	ENSG00000215018	COL28A1
ENSG00000161249	14.71495225	-1.603665166	0.537717414	-2.982356763	0.002860385	0.008871469	2.0520044607	ENSG00000161249	DMKN
ENSG00000007520	162.0953939	-1.604686521	0.222236359	-7.220629994	5.17E-13	7.24E-12	11.140261434	ENSG00000007520	TSR3
ENSG00000239617	1.054902233	-1.606428746	1.519320904	-1.057333406	0.290359452	0.384536309	0.4150626466	ENSG00000239617	RPL32P27
ENSG00000167114	225.7045953	-1.606782816	0.3217865	-4.993319534	5.94E-07	3.86E-06	5.4134126953	ENSG00000167114	SLC27A4
ENSG00000023191	605.5978905	-1.607267584	0.342877327	-4.687587834	2.76E-06	1.61E-05	4.793174124	ENSG00000023191	RNH1
ENSG00000164654	1073.400951	-1.607932905	0.093817728	-17.13890259	7.61E-66	1.92E-63	62.716698771	ENSG00000164654	MIOS
ENSG00000141655	100.4005399	-1.608417333	0.219039817	-7.343036316	2.09E-13	3.07E-12	11.512861625	ENSG00000141655	TNFRSF11A
ENSG00000130669	94.39363384	-1.609513879	0.391712486	-4.108916453	3.98E-05	0.000189918	3.7214338719	ENSG00000130669	PAK4
ENSG00000108639	533.3678777	-1.609660157	0.250791634	-6.418316809	1.38E-10	1.47E-09	8.8326826653	ENSG00000108639	SYNGR2
ENSG00000102870	474.2551138	-1.610053848	0.148974088	-10.80761001	3.17E-27	1.50E-25	24.823908741	ENSG00000102870	ZNF629
ENSG00000067177	156.0260952	-1.610231113	0.195436447	-8.239154638	1.73E-16	3.51E-15	14.454692884	ENSG00000067177	PHKA1
ENSG00000249471	91.4696721	-1.611162067	0.230812278	-6.980400168	2.94E-12	3.80E-11	10.420216403	ENSG00000249471	ZNF324B
ENSG00000134824	76.65762389	-1.611760064	0.220119426	-7.322207297	2.44E-13	3.55E-12	11.449771647	ENSG00000134824	FADS2
ENSG00000113719	2550.969674	-1.61198023	0.221290002	-7.284469312	3.23E-13	4.65E-12	11.332547047	ENSG00000113719	ERGIC1
ENSG00000119900	1804.95031	-1.613399148	0.130231004	-12.38874846	3.01E-35	2.25E-33	32.647817482	ENSG00000119900	OGFRL1
ENSG00000076554	352.9947226	-1.613733042	0.259566909	-6.217021448	5.07E-10	5.02E-09	8.2992962829	ENSG00000076554	TPD52
ENSG00000088256	510.1751505	-1.614016911	0.246038355	-6.560021561	5.38E-11	6.04E-10	9.2189630614	ENSG00000088256	GNA11
ENSG00000262721	1.56040133	-1.614212176	1.081621989	-1.492399556	0.135594431	0.211007502	0.6757021039	ENSG00000262721	
ENSG00000184508	84.77536865	-1.614901475	0.192825494	-8.374937587	5.53E-17	1.18E-15	14.928117993	ENSG00000184508	HDDC3
ENSG00000155034	265.1198399	-1.615309459	0.223189141	-7.237401653	4.57E-13	6.46E-12	11.189767482	ENSG00000155034	FBXL18
ENSG00000283971	0.667178641	-1.615574324	1.497621471	-1.078760124	0.280694675	0.374903113	0.4260809534	ENSG00000283971	MIR4442
ENSG00000243678	76.57715482	-1.615663839	0.212127355	-7.616480391	2.61E-14	4.22E-13	12.374687549	ENSG00000243678	NME2
ENSG00000142330	168.9849573	-1.615773497	0.175707531	-9.195812402	3.72E-20	1.06E-18	17.974694135	ENSG00000142330	CAPN10
ENSG00000130711	1.516595229	-1.615872657	1.068035746	-1.512938741	0.13029522	0.204447071	0.689419107	ENSG00000130711	PRDM12
ENSG00000187288	6.952692734	-1.617743493	0.531604234	-3.043135081	0.002341272	0.007446057	2.1280736436	ENSG00000187288	CIDEC
ENSG00000103154	3.766155765	-1.618610827	0.874724832	-1.850422863	0.064252626	0.118456071	0.9264426763	ENSG00000103154	NECAB2
ENSG00000171097	17.62799439	-1.619081247	0.362259747	-4.469393193	7.84E-06	4.24E-05	4.3726341434	ENSG00000171097	KYAT1
ENSG00000279611	8.193766819	-1.619142453	0.572577964	-2.827811327	0.004686742	0.013564747	1.867588302	ENSG00000279611	
ENSG00000257702	4.179238582	-1.619152949	0.75146528	-2.154661025	0.03118837	0.066595803	1.1765531401	ENSG00000257702	LBX2-AS1
ENSG00000238812	1.014446641	-1.619207974	1.329208934	-1.218174159	0.223157797	0.312658687	0.5049295003	ENSG00000238812	RNU7-127P
ENSG00000233608	200.9489152	-1.619486281	0.22350243	-7.245944856	4.29E-13	6.09E-12	11.215382707	ENSG00000233608	TWIST2
ENSG00000277173	3.311957326	-1.620093468	0.92850705	-1.744837013	0.081013244	0.141644891	0.8487990855	ENSG00000277173	
ENSG00000117411	755.5130223	-1.621076091	0.325933515	-4.973640379	6.57E-07	4.25E-06	5.3716110699	ENSG00000117411	B4GALT2
ENSG00000279827	1.094170112	-1.621088208	1.176273545	-1.3781558	0.16815519	0.249672521	0.6026292535	ENSG00000279827	
ENSG00000162076	55.07315651	-1.621354834	0.228122129	-7.107398318	1.18E-12	1.59E-11	10.798602876	ENSG00000162076	FLYWCH2
ENSG00000287407	2.665971094	-1.622124881	0.86389922	-1.877678371	0.060425177	0.112874772	0.9474031139	ENSG00000287407	
ENSG00000125144	0.704206322	-1.622299993	1.613595808	-1.005394278	0.314707034	0.40918775	0.3880773764	ENSG00000125144	MT1G
ENSG00000119812	468.7599154	-1.622646645	0.130690854	-12.41591582	2.14E-35	1.62E-33	32.790484985	ENSG00000119812	FAM98A
ENSG00000187239	128.6041723	-1.62291657	0.198964218	-8.156826303	3.44E-16	6.80E-15	14.167491087	ENSG00000187239	FNBP1
ENSG00000117419	295.1880597	-1.623574892	0.229330292	-7.079635556	1.45E-12	1.93E-11	10.714442691	ENSG00000117419	ERI3
ENSG00000189001	2.823785095	-1.624375817	0.884784999	-1.835898913	0.066372609	0.1213845	0.9158367663	ENSG00000189001	SBSN
ENSG00000265646	0.661150617	-1.625211516	1.551530452	-1.04748928	0.294873974	0.389126461	0.4099092357	ENSG00000265646	TUFMP1
ENSG00000259479	2.50340668	-1.626720109	0.90253659	-1.802386881	0.071484558	0.128565195	0.8908765871	ENSG00000259479	SORD2P
ENSG00000102858	169.8895362	-1.627856501	0.275063612	-5.918109233	3.26E-09	2.91E-08	7.536107011	ENSG00000102858	MGRN1
ENSG00000144711	268.9201466	-1.627921451	0.220649076	-7.377875668	1.61E-13	2.40E-12	11.619788758	ENSG00000144711	IQSEC1
ENSG00000174871	4.516398636	-1.627992201	0.657094785	-2.477560679	0.013228391	0.032709097	1.4853314453	ENSG00000174871	CNIH2
ENSG00000108785	1.548404153	-1.628255361	1.107374971	-1.470373996	0.14146049	0.218093629	0.6613570209	ENSG00000108785	HSD17B1P1
ENSG00000284906	11.44111242	-1.628731679	0.439494985	-3.705916414	0.000210628	0.000865736	3.0626145228	ENSG00000284906	
ENSG00000166831	3.88813825	-1.629555968	0.794435562	-2.051212264	0.04024628	0.081666206	1.0879576201	ENSG00000166831	RBPMS2
ENSG00000167658	19025.88072	-1.629594801	0.226927623	-7.181121373	6.91E-13	9.54E-12	11.020451625	ENSG00000167658	EEF2
ENSG00000266719	0.66295592	-1.629962535	1.433150462	-1.13732827	0.255401081	0.347569413	0.4589584496	ENSG00000266719	MIR4676
ENSG00000225770	1.480672889	-1.63044629	1.097805086	-1.485187408	0.137494187	0.213377281	0.6708518233	ENSG00000225770	RPS29P3
ENSG00000181218	78.77300271	-1.631463581	0.339785049	-4.801457814	1.58E-06	9.57E-06	5.0190880622	ENSG00000181218	H2AW
ENSG00000135723	754.0866913	-1.631978729	0.303913757	-5.369874479	7.88E-08	5.82E-07	6.2350770154	ENSG00000135723	FHOD1
ENSG00000176273	263.5565852	-1.632323828	0.146727969	-11.12483083	9.50E-29	4.91E-27	26.308918508	ENSG00000176273	SLC35G1
ENSG00000225187	6.544855799	-1.632766596	0.552973422	-2.952703569	0.003150043	0.009635629	2.01611993	ENSG00000225187	
ENSG00000143373	239.4342435	-1.633478082	0.225055933	-7.258098282	3.93E-13	5.58E-12	11.253365801	ENSG00000143373	ZNF687
ENSG00000187534	2.137054544	-1.633696981	1.040487554	-1.570126404	0.116385707	0.187583005	0.7268065112	ENSG00000187534	PRR13P5
ENSG00000183570	85.04412956	-1.633910805	0.268947809	-6.075196554	1.24E-09	1.17E-08	7.9318141383	ENSG00000183570	PCBP3
ENSG00000264007	1.073530675	-1.635088431	1.421480271	-1.150271632	0.250032011	0.341710756	0.4663413507	ENSG00000264007	
ENSG00000143537	605.3129222	-1.635465388	0.385226118	-4.245468602	2.18E-05	0.000109073	3.9622827416	ENSG00000143537	ADAM15
ENSG00000267198	1.069216647	-1.635746916	1.25870633	-1.299546111	0.19375658	0.279303831	0.5539231074	ENSG00000267198	
ENSG00000185272	1.131170188	-1.636321936	1.229128706	-1.331286079	0.183094897	0.267163371	0.5732230854	ENSG00000185272	RBM11
ENSG00000284713	2.810796619	-1.636516043	0.895086808	-1.828332211	0.067499708	0.123028118	0.9099956195	ENSG00000284713	SMIM38
ENSG00000088247	975.6631206	-1.636602722	0.200960614	-8.14389791	3.83E-16	7.52E-15	14.123782159	ENSG00000088247	KHSRP
ENSG00000284194	133.7376933	-1.636918738	0.404315523	-4.048617095	5.15E-05	0.000240773	3.618392216	ENSG00000284194	SCO2
ENSG00000287796	1.547676119	-1.637121034	1.05752055	-1.548074914	0.121604261	0.194092627	0.7119909619	ENSG00000287796	
ENSG00000261730	4.568531824	-1.637155573	0.683766497	-2.394319669	0.016651229	0.039699554	1.4012143722	ENSG00000261730	FOXF2-DT
ENSG00000277170	9.72515311	-1.637163935	0.445896712	-3.671621461	0.000241016	0.000979476	3.009006201	ENSG00000277170	
ENSG00000259396	6.891283	-1.637170425	0.531826223	-3.078393568	0.002081199	0.006726537	2.1722084646	ENSG00000259396	
ENSG00000149823	249.0444125	-1.637469826	0.323070967	-5.068452426	4.01E-07	2.67E-06	5.5734887386	ENSG00000149823	VPS51
ENSG00000182685	18.93880765	-1.637632579	0.417879621	-3.918909891	8.90E-05	0.00039639	3.4018773103	ENSG00000182685	BRICD5
ENSG00000071889	104.9148479	-1.638081134	0.283610162	-5.775819595	7.66E-09	6.48E-08	7.1884249941	ENSG00000071889	FAM3A
ENSG00000167291	1046.420755	-1.638157419	0.226448174	-7.234138345	4.68E-13	6.60E-12	11.180456064	ENSG00000167291	TBC1D16
ENSG00000088836	56.61741848	-1.638648029	0.262757384	-6.236353869	4.48E-10	4.48E-09	8.348721986	ENSG00000088836	SLC4A11
ENSG00000213279	24.89012921	-1.638975745	0.368328298	-4.449768732	8.60E-06	4.63E-05	4.334419009	ENSG00000213279	
ENSG00000278876	7.973109033	-1.639012431	0.487266174	-3.363690149	0.000769078	0.002768616	2.5577372756	ENSG00000278876	
ENSG00000263727	2.182085962	-1.639643924	0.914039441	-1.793843733	0.072838114	0.130462333	0.8845148594	ENSG00000263727	
ENSG00000249797	9.344175759	-1.639891445	0.478196498	-3.4293255	0.000605083	0.002237824	2.6501740728	ENSG00000249797	LINC02147
ENSG00000284773	7.619681627	-1.640685091	0.551228973	-2.976413018	0.002916418	0.009027652	2.0444251906	ENSG00000284773	
ENSG00000223703	1.078502847	-1.64099682	1.270277075	-1.29184164	0.196411992	0.282363902	0.5491908252	ENSG00000223703	
ENSG00000131650	17.51190698	-1.641782089	0.422311904	-3.887605522	0.000101238	0.0004455	3.3511522916	ENSG00000131650	KREMEN2
ENSG00000177105	184.7941071	-1.64194683	0.234564814	-6.999970725	2.56E-12	3.33E-11	10.477555766	ENSG00000177105	RHOG
ENSG00000132702	0.713576597	-1.642319266	1.409949584	-1.164807086	0.24409709	0.335348787	0.4745032602	ENSG00000132702	HAPLN2
ENSG00000266066	3.072746716	-1.642635441	0.882515089	-1.861311452	0.062700207	0.116175908	0.9348839245	ENSG00000266066	POLRMTP1
ENSG00000002330	106.0459671	-1.642781685	0.361217464	-4.547902164	5.42E-06	3E-05	4.5228787453	ENSG00000002330	BAD
ENSG00000198113	202.8387314	-1.643071234	0.385868713	-4.258109508	2.06E-05	0.0001035	3.9850596502	ENSG00000198113	TOR4A
ENSG00000008394	909.273407	-1.644255406	0.170898766	-9.621224546	6.51E-22	2.14E-20	19.669586227	ENSG00000008394	MGST1
ENSG00000260394	0.683720343	-1.644625294	1.391874039	-1.18159061	0.237368181	0.327973245	0.4841615832	ENSG00000260394	LINC02867
ENSG00000121057	698.3358426	-1.645673394	0.17466735	-9.421757376	4.44E-21	1.37E-19	18.863279433	ENSG00000121057	AKAP1
ENSG00000105520	162.2399778	-1.6457687	0.290982628	-5.655900178	1.55E-08	1.26E-07	6.8996294549	ENSG00000105520	PLPPR2
ENSG00000230411	4.70651959	-1.64586376	0.665719551	-2.472307983	0.013424381	0.033128262	1.4798013478	ENSG00000230411	OR3D1P
ENSG00000127948	226.7809758	-1.645893625	0.370334961	-4.444337686	8.82E-06	4.74E-05	4.3242216583	ENSG00000127948	POR
ENSG00000255857	25.82427473	-1.646058494	0.282017302	-5.83672875	5.32E-09	4.61E-08	7.3362990746	ENSG00000255857	PXN-AS1
ENSG00000026036	58.50649165	-1.646207489	0.382493676	-4.303881591	1.68E-05	8.57E-05	4.0670191781	ENSG00000026036	RTEL1-TNFRSF6B
ENSG00000205643	46.41929531	-1.646692444	0.257626148	-6.391790805	1.64E-10	1.73E-09	8.7619538969	ENSG00000205643	CDPF1
ENSG00000285130	4.725895376	-1.647266584	0.645621961	-2.551441375	0.010727837	0.027473528	1.5610855673	ENSG00000285130	
ENSG00000235774	10.06038625	-1.647689614	0.45295381	-3.637654831	0.000275132	0.00110414	2.9569758565	ENSG00000235774	
ENSG00000167549	6.368962487	-1.647710801	0.584568641	-2.818678057	0.004822186	0.013892953	1.8572054335	ENSG00000167549	CORO6
ENSG00000243403	2.180557021	-1.648285003	1.022920259	-1.611352388	0.107102938	0.176053848	0.7543544781	ENSG00000243403	
ENSG00000258472	25.69834829	-1.648586632	0.306054175	-5.386584365	7.18E-08	5.34E-07	6.272458743	ENSG00000258472	
ENSG00000150938	3519.090679	-1.648910008	0.110988032	-14.85664699	6.30E-50	9.15E-48	47.038578906	ENSG00000150938	CRIM1
ENSG00000274816	1.623903694	-1.649468982	1.14065514	-1.446071581	0.148157126	0.226287177	0.6453400555	ENSG00000274816	MIR6772
ENSG00000139718	209.8255053	-1.649925	0.209174022	-7.887810272	3.08E-15	5.54E-14	13.256490235	ENSG00000139718	SETD1B
ENSG00000153443	73.74125577	-1.651118996	0.525738711	-3.140569565	0.001686197	0.005580555	2.2533226073	ENSG00000153443	UBALD1
ENSG00000148335	154.5635215	-1.652152861	0.330832575	-4.993924382	5.92E-07	3.84E-06	5.4156687756	ENSG00000148335	NTMT1
ENSG00000224738	9.895018454	-1.652205819	0.525286446	-3.145342565	0.001658925	0.005496833	2.2598874572	ENSG00000224738	
ENSG00000240034	1.088485117	-1.654057962	1.284579875	-1.287625623	0.197876316	0.284053335	0.5466001074	ENSG00000240034	MTND6P6
ENSG00000124920	24.20062756	-1.65408924	0.41140165	-4.020618874	5.80E-05	0.000268446	3.5711430629	ENSG00000124920	MYRF
ENSG00000168496	1109.156114	-1.654900398	0.199112264	-8.31139362	9.46E-17	1.97E-15	14.705533774	ENSG00000168496	FEN1
ENSG00000160410	164.9894612	-1.655034954	0.265783455	-6.227005202	4.75E-10	4.73E-09	8.3251388593	ENSG00000160410	SHKBP1
ENSG00000271833	12.09687463	-1.655490546	0.451860898	-3.663717206	0.000248581	0.001006255	2.9972919486	ENSG00000271833	
ENSG00000206846	10.03198728	-1.655900735	0.497973398	-3.325279505	0.000883299	0.003136196	2.5035968034	ENSG00000206846	Y_RNA
ENSG00000020256	104.7119739	-1.656507706	0.155115774	-10.6791699	1.27E-26	5.73E-25	24.241845378	ENSG00000020256	ZFP64
ENSG00000136856	96.60566859	-1.656696527	0.196100506	-8.448201166	2.96E-17	6.48E-16	15.188424994	ENSG00000136856	SLC2A8
ENSG00000007255	13.88625981	-1.658777951	0.619918293	-2.675800938	0.007455091	0.020234035	1.6939175031	ENSG00000007255	TRAPPC6A
ENSG00000242876	3.811813861	-1.658905494	0.72785768	-2.279161903	0.022657443	0.051166909	1.291010818	ENSG00000242876	RN7SL812P
ENSG00000258743	5.454844145	-1.658944045	0.665549856	-2.492591697	0.012681458	0.031592504	1.5004159509	ENSG00000258743	LINC02301
ENSG00000196923	365.084999	-1.659009776	0.261366136	-6.347454966	2.19E-10	2.28E-09	8.642065153	ENSG00000196923	PDLIM7
ENSG00000228594	39.97284899	-1.659790039	0.586684488	-2.829101625	0.004667887	0.013517571	1.8691013406	ENSG00000228594	FNDC10
ENSG00000159199	357.4992415	-1.661062709	0.210322367	-7.897698807	2.84E-15	5.13E-14	13.289882635	ENSG00000159199	ATP5MC1
ENSG00000063176	72.64097671	-1.662114595	0.27044464	-6.145858882	7.95E-10	7.71E-09	8.1129456219	ENSG00000063176	SPHK2
ENSG00000185049	182.913824	-1.662335781	0.23306658	-7.132450226	9.86E-13	1.34E-11	10.872895202	ENSG00000185049	NELFA
ENSG00000165996	83.72925302	-1.662563401	0.311936201	-5.329818706	9.83E-08	7.18E-07	6.1438755558	ENSG00000165996	HACD1
ENSG00000213706	1.159850283	-1.66352093	1.333513847	-1.247471809	0.212224551	0.300097375	0.5227378034	ENSG00000213706	RHOG2P
ENSG00000198917	9.225835467	-1.663795677	0.525781902	-3.164421731	0.001553915	0.005198913	2.2840874501	ENSG00000198917	SPOUT1
ENSG00000167395	288.933183	-1.664045621	0.197074664	-8.443731863	3.07E-17	6.73E-16	15.171984936	ENSG00000167395	ZNF646
ENSG00000123159	321.9318487	-1.665578632	0.303261702	-5.492215533	3.97E-08	3.06E-07	6.5142785735	ENSG00000123159	GIPC1
ENSG00000142544	19.79553836	-1.666293079	0.441446777	-3.774618288	0.000160253	0.000676412	3.1697886963	ENSG00000142544	CTU1
ENSG00000142694	17.6269811	-1.666601892	0.563269926	-2.958797931	0.003088415	0.009474885	2.0234260525	ENSG00000142694	EVA1B
ENSG00000105472	2.642197053	-1.667329237	0.88064373	-1.893307338	0.05831701	0.109678931	0.9598767911	ENSG00000105472	CLEC11A
ENSG00000157985	481.6203691	-1.66758842	0.186254094	-8.953298053	3.45E-19	9.00E-18	17.045757491	ENSG00000157985	AGAP1
ENSG00000011478	80.85002063	-1.667987633	0.211699291	-7.879042132	3.30E-15	5.92E-14	13.227678293	ENSG00000011478	QPCTL
ENSG00000105404	74.38544559	-1.669329927	0.302102972	-5.525698467	3.28E-08	2.55E-07	6.5934598196	ENSG00000105404	RABAC1
ENSG00000103245	111.3844443	-1.669353756	0.270127072	-6.179883202	6.41E-10	6.28E-09	8.2020403563	ENSG00000103245	CIAO3
ENSG00000127423	180.4853813	-1.669520231	0.242968924	-6.871332353	6.36E-12	7.96E-11	10.099086932	ENSG00000127423	AUNIP
ENSG00000280353	2.14491996	-1.669780873	0.905390662	-1.844265623	0.065144439	0.119662556	0.9220417248	ENSG00000280353	
ENSG00000005206	199.8271065	-1.670195192	0.220810403	-7.563933432	3.91E-14	6.22E-13	12.206209615	ENSG00000005206	SPPL2B
ENSG00000141552	117.2421573	-1.670826361	0.256544493	-6.512813207	7.38E-11	8.14E-10	9.0893755951	ENSG00000141552	ANAPC11
ENSG00000089847	1.486432438	-1.67152083	1.124750063	-1.486126461	0.137245674	0.213031208	0.6715567699	ENSG00000089847	ANKRD24
ENSG00000259931	2.157319508	-1.671742645	0.949059725	-1.761472541	0.078158457	0.137807763	0.860726317	ENSG00000259931	
ENSG00000111206	732.0078528	-1.672222313	0.276470909	-6.04845667	1.46E-09	1.37E-08	7.8632794328	ENSG00000111206	FOXM1
ENSG00000141959	416.8371527	-1.672406001	0.32215085	-5.191375403	2.09E-07	1.45E-06	5.8386319978	ENSG00000141959	PFKL
ENSG00000179886	75.5425708	-1.67280353	0.317113734	-5.275090137	1.33E-07	9.52E-07	6.0213630516	ENSG00000179886	TIGD5
ENSG00000106348	597.3401942	-1.673556507	0.29536919	-5.665981973	1.46E-08	1.19E-07	6.9244530386	ENSG00000106348	IMPDH1
ENSG00000185359	658.7518775	-1.673918666	0.406784578	-4.115000313	3.87E-05	0.000185349	3.7320097527	ENSG00000185359	HGS
ENSG00000260198	1.445291705	-1.675384935	1.26160596	-1.32797798	0.184185381	0.268426204	0.5711750902	ENSG00000260198	
ENSG00000183248	1.497053679	-1.675854554	1.090196998	-1.53720342	0.124243503	0.197449354	0.7045442828	ENSG00000183248	PRR36
ENSG00000147206	4.806716295	-1.676362233	0.62356194	-2.688365223	0.007180282	0.019614084	1.7074319691	ENSG00000147206	NXF3
ENSG00000161996	386.6714633	-1.676675024	0.35476527	-4.726153221	2.29E-06	1.35E-05	4.8696662315	ENSG00000161996	WDR90
ENSG00000232434	47.69515325	-1.676966706	0.369229837	-4.5417963	5.58E-06	3.09E-05	4.5100415206	ENSG00000232434	AJM1
ENSG00000234753	10.96976874	-1.676967244	0.422103904	-3.972877837	7.10E-05	0.000322551	3.4914016073	ENSG00000234753	FOXP4-AS1
ENSG00000175787	77.07442767	-1.678053884	0.182203039	-9.209801832	3.27E-20	9.36E-19	18.028724151	ENSG00000175787	ZNF169
ENSG00000046653	249.2024141	-1.678168563	0.285078062	-5.886698365	3.94E-09	3.48E-08	7.4584207561	ENSG00000046653	GPM6B
ENSG00000175305	268.1187107	-1.679556272	0.319542791	-5.256123187	1.47E-07	1.05E-06	5.9788107009	ENSG00000175305	CCNE2
ENSG00000183741	1875.965781	-1.679819668	0.195022353	-8.613472461	7.09E-18	1.64E-16	15.785156152	ENSG00000183741	CBX6
ENSG00000237649	407.4145894	-1.680677839	0.31073331	-5.40874694	6.35E-08	4.76E-07	6.3223930473	ENSG00000237649	KIFC1
ENSG00000173295	30.91144916	-1.680714748	0.302431995	-5.557331148	2.74E-08	2.15E-07	6.6675615401	ENSG00000173295	FAM86B3P
ENSG00000235335	0.694497915	-1.681289322	1.306779752	-1.286589664	0.198237348	0.284461567	0.5459764019	ENSG00000235335	B3GALT1-AS1
ENSG00000100319	37.51782109	-1.681349978	0.271024404	-6.203684815	5.52E-10	5.45E-09	8.2636034977	ENSG00000100319	ZMAT5
ENSG00000165449	85.06671265	-1.681833489	0.26340598	-6.384948026	1.71E-10	1.81E-09	8.7423214251	ENSG00000165449	SLC16A9
ENSG00000185236	92.08408411	-1.681834251	0.192404235	-8.741149867	2.31E-18	5.60E-17	16.251811973	ENSG00000185236	RAB11B
ENSG00000130402	2773.129349	-1.681999707	0.207064837	-8.123058138	4.55E-16	8.87E-15	14.05207638	ENSG00000130402	ACTN4
